Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.0001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.005), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-13 01:35:04.347467

=== EVAL :: ep: 0, r: -18.589694227688852, n_steps: 50, elapsed: 00:00:00
Train:: ep: 2949, r: -6.380607433830281, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2950, r: -11.45249830093373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2951, r: -10.739009992990525, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2952, r: -14.029766503707517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2953, r: -17.299657478624937, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2954, r: -7.594738533809489, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2955, r: -6.495335217445033, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2956, r: -9.35614630253535, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2957, r: -5.789841981613916, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2958, r: -5.88100727247466, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2959, r: -9.373910227270512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2960, r: -9.00082532007914, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2961, r: -14.07375182140293, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2962, r: -2.557391225353302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2963, r: -7.906160035154929, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2964, r: -12.875358478664626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2965, r: -13.16481683350338, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2966, r: -7.533580274968425, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2967, r: -14.106092029809117, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2968, r: -11.463181848389798, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2969, r: -9.489154160831582, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2970, r: -14.372871282115359, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2971, r: -6.696160699020126, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2972, r: -10.456169201333447, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2973, r: -8.673559837840628, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2974, r: -13.103858293797453, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2975, r: -11.72825570414933, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2976, r: -9.823710937355479, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2977, r: -9.149946813883574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2978, r: -8.756538864592562, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2979, r: -8.465264108308592, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2980, r: -16.67829118047382, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2981, r: -13.387876320566745, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2982, r: -9.845761972093957, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2983, r: -4.639328488033768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2984, r: -16.08272948027283, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2985, r: -7.8839882428929196, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2986, r: -5.231212798588071, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2987, r: -5.983749999482554, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2988, r: -9.847844771289905, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2989, r: -11.070344134974555, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2990, r: -8.991502790023011, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2991, r: -8.15730134906057, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2992, r: -9.647507856742797, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2993, r: -6.67392503950523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2994, r: -8.163532226990267, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2995, r: -11.602740534947035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2996, r: -13.990585260388784, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2997, r: -13.719897240942839, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2998, r: -10.078936604559308, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2999, r: -4.426516200803332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3000, r: -14.799534743198018, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3001, r: -14.242192980057634, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3002, r: -14.108386134482675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3003, r: -9.183126577491558, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3004, r: -14.643317231659676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3005, r: -5.697331640639202, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3006, r: -9.593633324455277, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3007, r: -6.214075158042354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3008, r: -9.217962824524749, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3009, r: -2.207333845598538, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3010, r: -7.891017195158355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3011, r: -5.926531786303717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3012, r: -9.476527569281831, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3013, r: -10.651593413964408, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3014, r: -7.84794323047671, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3015, r: -8.25493873241376, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3016, r: -13.880990471861857, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3017, r: -7.3206498259270525, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3018, r: -5.770230144012554, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3019, r: -8.604103562273531, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3020, r: -14.399312764111595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3021, r: -6.078656466923766, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3022, r: -9.175527197659532, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3023, r: -10.59166150537097, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3024, r: -6.330795777132615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3025, r: -16.9360355440892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3026, r: -12.357655281771674, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3027, r: -8.878186299862287, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3028, r: -11.375305545498266, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3029, r: -3.963109900245741, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3030, r: -2.350488136522307, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3031, r: -16.91975859000264, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3032, r: -14.603004271618268, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3033, r: -13.380944832022392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3034, r: -3.7986651807323613, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3035, r: -9.706926474029986, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3036, r: -8.168803319431856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3037, r: -3.606817086121135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3038, r: -6.682616596973175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3039, r: -9.413419873703452, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3040, r: -10.472620082333691, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3041, r: -6.472432481751285, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3042, r: -5.950507631073902, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3043, r: -14.200065062904514, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3044, r: -2.4229481281067717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3045, r: -10.091479735270012, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3046, r: -6.033325903518342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3047, r: -9.794976993112963, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3048, r: -8.426014617821954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3049, r: -12.626408400239175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3050, r: -11.234373718720988, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3051, r: -7.11501917306739, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3052, r: -3.6283134294118957, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3053, r: -9.050422681034986, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3054, r: -15.603032170717563, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3055, r: -6.36220059459401, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3056, r: -9.674332547560843, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3057, r: -12.021156453980172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3058, r: -7.351233983594967, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3059, r: -10.674492221223366, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3060, r: -6.49664334491488, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3061, r: -10.76601263356741, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3062, r: -7.848276167617086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3063, r: -4.838127239211717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3064, r: -14.531276780986484, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3065, r: -9.776505242198814, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3066, r: -12.237569007315667, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3067, r: -12.262700555284884, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3068, r: -11.871140740112153, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3069, r: -6.837233523189891, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3070, r: -11.268492227519806, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3071, r: -10.35878296715313, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3072, r: -3.5472888365759703, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3073, r: -13.008702528487143, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3074, r: -3.287397475454205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3075, r: -9.284869334973443, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3076, r: -3.556313052367548, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3077, r: -10.169560878368415, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3078, r: -10.68740992482763, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3079, r: -13.327487034791174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3080, r: -10.86544772941527, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3081, r: -17.221923245452864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3082, r: -6.773096946702137, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3083, r: -8.902717637809126, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3084, r: -3.3329072212426123, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3085, r: -10.774657549587886, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3086, r: -5.1595226596673305, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3087, r: -3.1259058775768573, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3088, r: -8.493868428404461, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3089, r: -9.640097841759157, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3090, r: -9.87361363458026, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3091, r: -4.079913635087085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3092, r: -9.21372506895732, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3093, r: -4.123853692221791, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3094, r: -13.642914788104799, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3095, r: -11.050124832604558, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3096, r: -3.212311019822897, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3097, r: -7.511471428245364, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3098, r: -9.622775477710162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3099, r: -5.607940085930138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3100, r: -13.641885507223382, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3101, r: -6.778360689168103, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3102, r: -5.688972205409611, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3103, r: -7.077474652757989, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3104, r: -15.709966832228647, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3105, r: -5.070974496058125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3106, r: -16.19073239605782, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3107, r: -12.50919980745393, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3108, r: -12.300875885083546, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3109, r: -5.775465385162952, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3110, r: -3.939862102266408, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3111, r: -4.8063979189208075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3112, r: -6.2751847905024505, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3113, r: -5.7677652205533105, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3114, r: -11.180287932928877, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3115, r: -9.3532602393235, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3116, r: -15.9425035009122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3117, r: -10.791563543694272, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3118, r: -10.030399583970885, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3119, r: -9.649115552575305, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3120, r: -4.059699125103572, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3121, r: -3.738476032504135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3122, r: -15.91186610022561, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3123, r: -7.490719505055909, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3124, r: -14.262572007041284, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3125, r: -3.7084708593306805, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3126, r: -10.801173178134814, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3127, r: -16.328965901927276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3128, r: -10.829697619864882, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3129, r: -13.054601446556111, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3130, r: -7.449337626443272, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3131, r: -4.087140155754508, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3132, r: -7.192373743830257, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3133, r: -11.411335686710162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3134, r: -8.16381291398834, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3135, r: -4.66537476638819, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3136, r: -14.317996788304677, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3137, r: -3.241463007988759, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3138, r: -6.098899921489383, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3139, r: -4.415943753104845, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3140, r: -13.239992970721332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3141, r: -16.220469322821536, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3142, r: -14.732813879755776, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3143, r: -7.781932672103254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3144, r: -8.143348726826968, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3145, r: -6.635525633594097, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3146, r: -10.250673567065528, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3147, r: -11.37371739914459, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3148, r: -12.390611926404597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3149, r: -8.485675477325639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3150, r: -3.936715513205561, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3151, r: -2.699486845695079, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3152, r: -10.481638286044314, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3153, r: -5.708812919856829, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3154, r: -5.0909968347237875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3155, r: -13.056969887147844, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3156, r: -13.040250648226747, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3157, r: -8.615487641737902, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3158, r: -9.93908966174023, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3159, r: -3.5478590442188347, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3160, r: -12.61865215462468, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3161, r: -3.387836484769629, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3162, r: -12.387335473861961, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3163, r: -6.247642298920452, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3164, r: -7.544545530729844, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3165, r: -5.259316180272432, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3166, r: -9.280426854167606, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3167, r: -7.046925841818112, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3168, r: -8.955144828910564, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3169, r: -14.30643543725041, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3170, r: -10.929298740389164, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3171, r: -15.09609635425598, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3172, r: -7.302337897868848, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3173, r: -14.812487538615736, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3174, r: -10.298869375581553, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3175, r: -3.2170589565840793, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3176, r: -13.979799998559942, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3177, r: -5.6029495498505675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3178, r: -15.579385959156605, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3179, r: -3.4523411027419257, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3180, r: -10.398610894752247, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3181, r: -2.6304176356296542, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3182, r: -3.9934518965490593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3183, r: -11.407299125052587, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3184, r: -8.849396802602177, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3185, r: -12.214261808387626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3186, r: -4.820171090451147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3187, r: -8.970479833762813, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3188, r: -11.876155603493991, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3189, r: -12.328252481482524, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3190, r: -8.668114394374719, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3191, r: -13.862633097698174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3192, r: -3.459913919151793, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3193, r: -7.355197888658925, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3194, r: -6.055306692714167, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3195, r: -3.7344544958635493, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3196, r: -10.81276752401688, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3197, r: -4.356556597484299, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3198, r: -6.209150990290254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3199, r: -4.191261514439091, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3200, r: -8.575528501800251, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3201, r: -3.5215342011625634, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3202, r: -11.463227105489004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3203, r: -5.680707923264224, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3204, r: -8.301465714170073, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3205, r: -9.870758982039938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3206, r: -4.626766268774806, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3207, r: -12.673752933762874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3208, r: -7.268410339804026, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3209, r: -6.797316628871827, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3210, r: -9.805164395804805, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3211, r: -10.474436053657467, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3212, r: -5.222762712619137, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3213, r: -10.202664138432924, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3214, r: -16.096007733877666, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3215, r: -16.066133255381086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3216, r: -14.661092711106106, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3217, r: -10.463808032234004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3218, r: -13.737135638591683, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3219, r: -16.204747794438006, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3220, r: -7.790648660712596, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3221, r: -4.349911535201771, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3222, r: -14.078202691717987, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3223, r: -10.648346050053645, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3224, r: -10.081465593329632, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3225, r: -10.190964074297893, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3226, r: -13.37630766580135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3227, r: -10.15765305399295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3228, r: -8.602539141253969, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3229, r: -5.488919551367442, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3230, r: -9.493239039176322, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3231, r: -3.3424254219116416, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3232, r: -7.585668346106705, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3233, r: -10.894278125105654, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3234, r: -6.8263546399728865, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3235, r: -7.692584197466163, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3236, r: -7.116622150890496, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3237, r: -8.792088707342998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3238, r: -4.1723903674033425, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3239, r: -14.18300414943045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3240, r: -12.473100289000778, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3241, r: -6.557187044953664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3242, r: -3.769311868404541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3243, r: -12.379926138965244, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3244, r: -7.895843880041829, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3245, r: -10.55748641201021, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3246, r: -6.872165088206308, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3247, r: -10.056301199702974, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3248, r: -4.862771284764406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3249, r: -7.102274311647143, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3250, r: -12.401542676234412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3251, r: -4.624857679061102, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3252, r: -10.554900673505044, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3253, r: -6.669686862406459, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3254, r: -4.288167121784166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3255, r: -6.84373690549701, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3256, r: -8.285998602903355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3257, r: -14.864540132071449, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3258, r: -6.853733259777758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3259, r: -14.311938421372755, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3260, r: -4.6476060785142685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3261, r: -5.136761919230085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3262, r: -5.018597973865365, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3263, r: -10.41060687235269, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3264, r: -7.82269286344427, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3265, r: -6.605997739693086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3266, r: -13.742583892799427, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3267, r: -10.455561077520251, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3268, r: -4.475038509191205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3269, r: -4.599873097753532, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3270, r: -11.546296705399577, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3271, r: -4.285069699418954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3272, r: -12.936465880809973, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3273, r: -16.081134930290638, n_steps: 50, elapsed: 00:00:01
