Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'll_multiple'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_baseline', True), ('use_hard_value', False), ('use_scaled_kl', False), ('n_action_points', 128)])
Start run at: 2020-10-13 01:46:47.321069

=== EVAL :: ep: 0, r: -18.903407410190024, n_steps: 50, elapsed: 00:00:00
Train:: ep: 1735, r: -12.475453437622473, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1736, r: -13.788652478511091, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1737, r: -11.233407137034838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1738, r: -8.390049356654504, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1739, r: -9.227977066002614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1740, r: -1.7853441347429349, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1741, r: -6.772401389808691, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1742, r: -6.389926588189836, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1743, r: -12.009462990430036, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1744, r: -10.988060338620695, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1745, r: -14.044684656078335, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1746, r: -16.323152001240505, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1747, r: -10.127212359827464, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1748, r: -15.408181933473434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1749, r: -3.382401212878056, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1750, r: -12.342377709552615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1751, r: -8.366256001087699, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1752, r: -13.933155965990261, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1753, r: -7.36321476239398, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1754, r: -4.96960524045158, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1755, r: -9.087703583506494, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1756, r: -4.2806853204071915, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1757, r: -12.1621090666396, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1758, r: -12.469323084130053, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1759, r: -13.078341355719617, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1760, r: -14.820692139188996, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1761, r: -9.012396603923893, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1762, r: -13.331743460078211, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1763, r: -7.4110949763344935, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1764, r: -16.738491810441587, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1765, r: -13.553126784208901, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1766, r: -6.036588515274527, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1767, r: -8.026008605058104, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1768, r: -11.701387718812995, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1769, r: -13.07624082411094, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1770, r: -6.543657392593271, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1771, r: -7.84570774218098, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1772, r: -10.943678583254664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1773, r: -8.913907855344346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1774, r: -9.284993604856096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1775, r: -14.881132986828637, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1776, r: -8.325872807211573, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1777, r: -14.078680841551291, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1778, r: -11.863454682798325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1779, r: -10.444719621231489, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1780, r: -4.837513444867241, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1781, r: -7.976992804836402, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1782, r: -6.898315922939847, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1783, r: -11.311213955459726, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1784, r: -10.268757513616887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1785, r: -11.715319678961343, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1786, r: -11.202582474757765, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1787, r: -10.451472331629812, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1788, r: -13.312569942319751, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1789, r: -7.775271218742507, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1790, r: -9.640254067837537, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1791, r: -14.621400020064101, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1792, r: -8.289723921439023, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1793, r: -7.114595556630489, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1794, r: -10.983947987103859, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1795, r: -8.04447400713141, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1796, r: -5.699941906993138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1797, r: -11.415215071338775, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1798, r: -14.54808661959796, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1799, r: -7.86340431472979, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1800, r: -17.179887661431543, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1801, r: -12.866796006468046, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1802, r: -10.424443725082828, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1803, r: -6.791523086265404, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1804, r: -8.707770001756963, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1805, r: -14.32088308832626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1806, r: -15.660910179273866, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1807, r: -8.093220023596045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1808, r: -6.161675098689521, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1809, r: -7.01574469798912, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1810, r: -15.1073497532224, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1811, r: -8.259654473953715, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1812, r: -12.038486882193594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1813, r: -7.039848915790262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1814, r: -11.734371664086913, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1815, r: -4.963551460132219, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1816, r: -11.742417207216082, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1817, r: -14.471916682397174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1818, r: -17.08828539181108, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1819, r: -7.520068555729478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1820, r: -6.7797074999018765, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1821, r: -9.010136620478331, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1822, r: -10.305783836419455, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1823, r: -10.864861325381112, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1824, r: -10.056595510066808, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1825, r: -12.029796376613376, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1826, r: -12.014376880253282, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1827, r: -12.427858747518782, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1828, r: -13.54578327339346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1829, r: -6.010693506842287, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1830, r: -10.396259383121022, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1831, r: -7.4860427748467675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1832, r: -9.786605703359884, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1833, r: -13.950059984208673, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1834, r: -6.34005080958517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1835, r: -13.277637807623162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1836, r: -6.910088234370759, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1837, r: -9.276878757891671, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1838, r: -12.73065950494549, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1839, r: -7.289584594958047, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1840, r: -8.73362100674368, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1841, r: -4.357913679850864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1842, r: -9.08759349470838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1843, r: -14.470826430967152, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1844, r: -11.201632227620676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1845, r: -11.567610601482283, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1846, r: -8.368240743389363, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1847, r: -7.204609503343162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1848, r: -8.233646922668724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1849, r: -10.91866693183199, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1850, r: -10.403278027954329, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1851, r: -10.041818844897705, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1852, r: -10.346230487100799, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1853, r: -7.01717580685502, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1854, r: -8.090180799476778, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1855, r: -14.997876703586398, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1856, r: -6.791531142869493, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1857, r: -8.26096977395618, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1858, r: -4.1804440831064875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1859, r: -12.85663827396663, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1860, r: -8.80238941516078, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1861, r: -14.802666779437734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1862, r: -8.660488948988107, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1863, r: -9.220145696370437, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1864, r: -9.005524643613688, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1865, r: -7.381658580393541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1866, r: -7.709519002688384, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1867, r: -7.8403442345674, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1868, r: -10.787880924402621, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1869, r: -9.500742583840072, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1870, r: -7.4416665137803495, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1871, r: -10.813159870780634, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1872, r: -15.035263458901484, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1873, r: -4.169799518730304, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1874, r: -11.015973094921488, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1875, r: -11.891275652139095, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1876, r: -11.049935200936627, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1877, r: -13.85735605221063, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1878, r: -15.816042386439342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1879, r: -10.709813117213011, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1880, r: -9.980144198658438, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1881, r: -5.391127412383809, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1882, r: -7.28606148366319, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1883, r: -10.2058054850292, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1884, r: -11.306845371540366, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1885, r: -9.076927341943419, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1886, r: -10.132775841183157, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1887, r: -7.5121149340579905, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1888, r: -9.853168173823605, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1889, r: -6.9895915253093985, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1890, r: -6.663159771199662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1891, r: -11.797174612999795, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1892, r: -14.345312187403149, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1893, r: -12.902354152507943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1894, r: -8.486488823665903, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1895, r: -11.366647019560679, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1896, r: -14.797241735006303, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1897, r: -5.493297702848621, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1898, r: -5.029364154651725, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1899, r: -8.640068717834694, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1900, r: -8.72913918444975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1901, r: -6.781666713689063, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1902, r: -5.460385315124595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1903, r: -6.436036834776472, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1904, r: -11.675321368516927, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1905, r: -10.921133637830021, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1906, r: -9.398667540403679, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1907, r: -14.01295956253616, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1908, r: -6.588458580052849, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1909, r: -10.730848199754739, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1910, r: -13.803458336103095, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1911, r: -10.10740350929148, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1912, r: -15.288030377795582, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1913, r: -18.246533100157077, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1914, r: -6.074791746881115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1915, r: -9.158097246051767, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1916, r: -12.575163885284159, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1917, r: -9.421933203784027, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1918, r: -8.531542857722519, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1919, r: -8.299109794386329, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1920, r: -5.30223768459412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1921, r: -6.588308531584974, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1922, r: -8.28995544081327, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1923, r: -7.400074289648316, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1924, r: -4.193820635502798, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1925, r: -9.936917163484027, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1926, r: -14.428590788562902, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1927, r: -15.532610128317835, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1928, r: -10.90866774307649, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1929, r: -4.597880244404169, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1930, r: -17.017908941022863, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1931, r: -8.586596058827944, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1932, r: -5.416832953276549, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1933, r: -11.09549025639087, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1934, r: -8.122273394606035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1935, r: -9.980456862660295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1936, r: -4.366375826522276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1937, r: -4.516110142088518, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1938, r: -15.04445320779443, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1939, r: -6.17678563780418, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1940, r: -3.9064731262341126, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1941, r: -5.92484717263144, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1942, r: -12.549103601591245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1943, r: -8.531910682307954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1944, r: -10.674174705797984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1945, r: -7.236281109890697, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1946, r: -16.430566599215897, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1947, r: -10.940193447535588, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1948, r: -7.833098735982908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1949, r: -11.584908057272031, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1950, r: -4.4212700504110805, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1951, r: -5.618416020225072, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1952, r: -9.8424747520313, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1953, r: -12.357264024908515, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1954, r: -6.073274513776879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1955, r: -5.26214499095639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1956, r: -10.218990631359109, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1957, r: -9.476963467058512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1958, r: -10.215843399568108, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1959, r: -8.731820243337177, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1960, r: -10.596737721539021, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1961, r: -9.989356553916394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1962, r: -4.955415536071047, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1963, r: -13.035137158214374, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1964, r: -9.679244555150175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1965, r: -10.772330277512978, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1966, r: -11.401175926280997, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1967, r: -4.577920854903478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1968, r: -9.256936952340295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1969, r: -11.507559032484812, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1970, r: -13.308061180153603, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1971, r: -12.00563417828496, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1972, r: -11.64808193687509, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1973, r: -12.61987163763889, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1974, r: -8.650731038455131, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1975, r: -10.340499343358271, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1976, r: -7.793668318619876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1977, r: -11.878796104717129, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1978, r: -6.659877555762363, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1979, r: -7.415769694873328, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1980, r: -13.883499668692194, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1981, r: -9.254138746113938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1982, r: -14.022274791003884, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1983, r: -6.274493536887913, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1984, r: -6.757574706040302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1985, r: -14.645315688069816, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1986, r: -6.714416028761876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1987, r: -13.815576512627638, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1988, r: -12.851567394079922, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1989, r: -6.297524331984627, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1990, r: -10.195138560685713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1991, r: -14.709766401051715, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1992, r: -7.173542866185279, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1993, r: -9.8223113216724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1994, r: -10.513454814842737, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1995, r: -11.391105955849692, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1996, r: -10.4198382982641, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1997, r: -7.885206429873253, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1998, r: -9.668121898031217, n_steps: 50, elapsed: 00:00:01
Train:: ep: 1999, r: -8.731913842777654, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2000, r: -12.701213145639286, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2001, r: -5.546640283277013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2002, r: -5.208548664795008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2003, r: -9.151260214839374, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2004, r: -5.725847459724284, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2005, r: -5.399198432029898, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2006, r: -12.994378039800576, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2007, r: -12.765556876568297, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2008, r: -8.73987550598616, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2009, r: -12.691479798829643, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2010, r: -8.69675846808136, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2011, r: -7.5917950325151775, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2012, r: -4.432145886807541, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2013, r: -12.850361292614899, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2014, r: -13.958057243256365, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2015, r: -6.574884840975378, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2016, r: -6.016543490771683, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2017, r: -11.577825455268897, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2018, r: -5.777005499986552, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2019, r: -5.239873288214436, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2020, r: -7.781481386896797, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2021, r: -11.6388101620063, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2022, r: -14.203953031625367, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2023, r: -6.085505996014951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2024, r: -8.289964098305783, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2025, r: -9.602588681196318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2026, r: -11.004681065566949, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2027, r: -12.27500565109721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2028, r: -8.844432162957892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2029, r: -6.455514711336721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2030, r: -8.29494805585609, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2031, r: -16.878161208782245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2032, r: -14.438956013553083, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2033, r: -9.380387083204035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2034, r: -6.687271748393309, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2035, r: -5.819816064918956, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2036, r: -8.619595823933432, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2037, r: -6.1146826127567016, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2038, r: -10.900380540312732, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2039, r: -10.258065433744918, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2040, r: -10.993295693841983, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2041, r: -13.44110284569697, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2042, r: -8.970291393263595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2043, r: -11.411602859791149, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2044, r: -17.299771192707848, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2045, r: -13.390458662311518, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2046, r: -12.908748640719496, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2047, r: -10.008930266786814, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2048, r: -7.342954396008699, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2049, r: -11.792673046244294, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2050, r: -8.964634743805052, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2051, r: -10.841548302108803, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2052, r: -5.5868642981640155, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2053, r: -15.413808277853876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2054, r: -11.932271756412662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2055, r: -6.691722268557791, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2056, r: -9.859550223467085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2057, r: -11.385171543203876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2058, r: -10.202192355400795, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2059, r: -9.085622177566483, n_steps: 50, elapsed: 00:00:01
Train:: ep: 2060, r: -10.800550004916069, n_steps: 50, elapsed: 00:00:01
