Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 1e-05), ('qf_vf_lr', 0.001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.1), ('l_param', 6), ('N_param', 64), ('optim_type', 'll_multiple'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_baseline', True), ('use_hard_value', False), ('use_scaled_kl', False), ('n_action_points', 128)])
Start run at: 2020-10-14 13:12:42.380895

=== EVAL :: ep: 0, r: -0.8817090931336448, n_steps: 1000, elapsed: 00:00:01
Train:: ep: 318, r: 296.3613420827506, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 319, r: 1600.7786956773953, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 320, r: 385.22511298003354, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 321, r: 1396.037544164617, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 322, r: 1683.2276812393134, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 323, r: 1396.7618504121606, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 324, r: 1803.1752998579402, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 325, r: 1323.3504381720898, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 326, r: 830.9807887781245, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 327, r: 1320.5345132809787, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 328, r: 1635.693834975543, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 329, r: 1504.6941192746972, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 330, r: 1367.3258412754385, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 331, r: 1363.7967661463122, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 332, r: 1508.6211848229489, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 333, r: 1599.2579471519716, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 334, r: 1722.3063084257599, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 335, r: 1488.8194387928575, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 336, r: 1343.724129312454, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 337, r: -191.3494350402927, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 338, r: 1758.4857436574312, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 339, r: 1512.0606227194119, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 340, r: 1595.1964508915225, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 341, r: 1652.2608333782125, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 342, r: 158.30999175371727, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 343, r: 1435.9388950598168, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 344, r: 693.8395025115464, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 345, r: -236.702847839919, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 346, r: -235.21974502861312, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 347, r: 1389.3511025790172, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 348, r: 1691.5715865484474, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 349, r: 1501.1534939318003, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 350, r: -281.33072795460686, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 351, r: 1146.4693143522968, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 352, r: 1815.678678942368, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 353, r: 1469.612345858279, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 354, r: 154.20020356600526, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 355, r: 653.3231388989709, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 356, r: 362.17124325089594, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 357, r: 1606.093089882392, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 358, r: -204.95986496761552, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 359, r: 1738.0590552240546, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 360, r: 1552.6665601416569, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 361, r: 1831.0045036616557, n_steps: 1000, elapsed: 00:00:31
Train:: ep: 362, r: 1421.874481920778, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 363, r: 1639.4359180328638, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 364, r: 1575.8218481520623, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 365, r: 1593.4951521880641, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 366, r: 1871.4265746698197, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 367, r: 1520.5771240570862, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 368, r: 1550.1578116029611, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 369, r: 1764.7968010989173, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 370, r: 1699.5508601491438, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 371, r: -285.43829332958785, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 372, r: 1696.3304777766982, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 373, r: 1672.056420410713, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 374, r: 1640.6580594066074, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 375, r: 343.83163110271306, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 376, r: -199.93786816212523, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 377, r: 1819.4647545220612, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 378, r: 1664.986251443543, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 379, r: 1828.1038640050676, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 380, r: 1144.465415196801, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 381, r: 1710.63083411872, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 382, r: 835.77903928084, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 383, r: 1769.7377774552078, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 384, r: 811.2569395192485, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 385, r: 1721.179835327478, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 386, r: -2.19539053260532, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 387, r: 1630.313077851456, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 388, r: 1389.4036513895421, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 389, r: 1944.6377194779575, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 390, r: 1817.2738899463393, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 391, r: 1678.9071954094063, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 392, r: 745.3525953847686, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 393, r: 1733.833155291904, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 394, r: 1783.8254293251564, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 395, r: 330.33024617052587, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 396, r: 1707.243882440437, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 397, r: 1648.7992706515386, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 398, r: 1829.2579607921127, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 399, r: 1883.699247249633, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 400, r: 1845.277084978819, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 401, r: 1727.606712471904, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 402, r: 1809.9814668269678, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 403, r: 667.0264607707094, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 404, r: 1768.589669388104, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 405, r: 1805.3235713499532, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 406, r: 1653.2339053228955, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 407, r: 1001.4845588809561, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 408, r: 1566.1795998963175, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 409, r: 1742.77207985441, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 410, r: 1712.9634865691758, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 411, r: 1026.9078815577586, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 412, r: 1685.605420399912, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 413, r: 569.3760799527449, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 414, r: 1856.6394265085162, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 415, r: 1926.2261519191177, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 416, r: 1814.661658820982, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 417, r: 1645.5899020094098, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 418, r: 1197.424206860171, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 419, r: 1703.30916124643, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 420, r: 1680.738507498008, n_steps: 1000, elapsed: 00:00:30
Train:: ep: 421, r: -260.21220858738945, n_steps: 1000, elapsed: 00:00:31
Train:: ep: 422, r: 48.40062531876868, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 423, r: -178.47705024497506, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 424, r: 1783.7144932767171, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 425, r: 1573.54458760839, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 426, r: 220.38978204912823, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 427, r: -238.33552858117105, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 428, r: 1723.7843971447892, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 429, r: 1557.8741423326069, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 430, r: 1864.4714315910003, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 431, r: 1869.433962973122, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 432, r: 1718.2128976927947, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 433, r: 1745.8626589035582, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 434, r: 1519.2181284719418, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 435, r: -104.14897549280147, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 436, r: 1539.4284974942118, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 437, r: 1791.2831298709127, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 438, r: 1950.3801303090252, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 439, r: 1879.3673789513375, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 440, r: 1795.9793903791372, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 441, r: 2076.6833407496742, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 442, r: 549.7547201550219, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 443, r: 1647.5243500735644, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 444, r: 313.7366001994422, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 445, r: 1925.8120482063628, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 446, r: 1730.488059002836, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 447, r: 1894.9726748501548, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 448, r: 1992.710449247149, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 449, r: 1895.9284600361534, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 450, r: 1804.2379598585526, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 451, r: 1803.322910960862, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 452, r: 17.542080649565513, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 453, r: 1850.4951171015089, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 454, r: 1699.144751506811, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 455, r: 1836.6876984694777, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 456, r: 1802.3215973343922, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 457, r: 1778.4233773079563, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 458, r: 148.20936112671887, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 459, r: 633.5226041897565, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 460, r: 1902.4145630633514, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 461, r: 1736.940925724663, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 462, r: 2017.8392890374657, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 463, r: 1796.4731742324607, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 464, r: 1195.1469001272774, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 465, r: 2079.986242350086, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 466, r: 797.5667341652281, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 467, r: 2039.500193859614, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 468, r: 2054.3275661173557, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 469, r: 1000.6872221958762, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 470, r: 1957.5656852770765, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 471, r: 1864.5826695282583, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 472, r: 1936.481163952353, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 473, r: 1728.264497752912, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 474, r: 1949.639937982274, n_steps: 1000, elapsed: 00:00:27
Train:: ep: 475, r: 1776.6644998453878, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 476, r: 1295.4506637293855, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 477, r: 1575.7315568151869, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 478, r: 1979.102098947108, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 479, r: 1795.7000324277667, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 480, r: 2096.689883246033, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 481, r: 29.756225281702786, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 482, r: 70.59724631230746, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 483, r: 1901.476558199224, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 484, r: 1894.096601989081, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 485, r: 1928.3741931300874, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 486, r: 1890.883605996307, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 487, r: 1608.0401258412035, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 488, r: 2084.3016255293333, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 489, r: 2280.8436027098855, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 490, r: 1966.8632750740721, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 491, r: 1969.7236078867927, n_steps: 1000, elapsed: 00:00:28
Train:: ep: 492, r: 365.76534315871686, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 493, r: 1421.9041929394016, n_steps: 1000, elapsed: 00:00:29
Train:: ep: 494, r: 1926.1459254463841, n_steps: 1000, elapsed: 00:00:26
Train:: ep: 495, r: 1861.9106298293152, n_steps: 1000, elapsed: 00:00:25
Train:: ep: 496, r: 1040.6036244974111, n_steps: 1000, elapsed: 00:00:26
Train:: ep: 497, r: 1955.04637604726, n_steps: 1000, elapsed: 00:00:26
Train:: ep: 498, r: 1053.0354096976414, n_steps: 1000, elapsed: 00:00:26
=== EVAL :: ep: 0, r: 2291.237502677307, n_steps: 1000, elapsed: 00:00:01
Train:: ep: 499, r: 2005.5759484421148, n_steps: 1000, elapsed: 00:00:25
End run at: 2020-10-14 17:08:45.716579

Total Time taken: 3:56:03.335684

Training Time: 03:55:59
Evaluation Time: 00:00:03
